tarea,tick_ms,us_inicio,us_fin,duracion_us
Calculo,4910,6447056,6447214,158
Calculo,4910,6447214,6447410,196
Calculo,4911,6447410,6447602,192
Calculo,4911,6447602,6447779,177
Calculo,4911,6447779,6447956,177
Calculo,4911,6447956,6448132,176
Calculo,4911,6448132,6448311,179
Calculo,4911,6448311,6448487,176
Calculo,4911,6448487,6448663,176
Calculo,4911,6448663,6448836,173
Calculo,4911,6448836,6449010,174
Calculo,4911,6449010,6449183,173
Calculo,4911,6449183,6449371,188
Calculo,4912,6449371,6449544,173
Calculo,4912,6449544,6449717,173
Calculo,4912,6449717,6449891,174
Calculo,4912,6449891,6450068,177
Calculo,4912,6450068,6450245,177
Calculo,4912,6450245,6450425,180
Calculo,4912,6450425,6450602,177
Calculo,4912,6450602,6450777,175
Calculo,4912,6450777,6450954,177
Calculo,4912,6450954,6451132,178
Calculo,4912,6451132,6451323,191
Calculo,4913,6451323,6451499,176
Calculo,4913,6451499,6451675,176
Calculo,4913,6451675,6451852,177
Calculo,4913,6451852,6452029,177
Calculo,4913,6452029,6452205,176
Calculo,4913,6452205,6452384,179
Calculo,4913,6452384,6452561,177
Calculo,4913,6452561,6452737,176
Calculo,4913,6452737,6452911,174
Calculo,4913,6452911,6453084,173
Calculo,4913,6453084,6453257,173
Calculo,4913,6453257,6453443,186
Calculo,4914,6453443,6453617,174
Calculo,4914,6453617,6453790,173
Calculo,4914,6453790,6453963,173
Calculo,4914,6453963,6454140,177
Calculo,4914,6454140,6454320,180
Calculo,4914,6454320,6454497,177
Calculo,4914,6454497,6454673,176
Calculo,4914,6454673,6454849,176
Calculo,4914,6454849,6455027,178
Calculo,4914,6455027,6455204,177
Calculo,4914,6455204,6455395,191
Calculo,4915,6455395,6455571,176
Calculo,4915,6455571,6455748,177
Calculo,4915,6455748,6455925,177
Calculo,4915,6455925,6456101,176
Calculo,4915,6456101,6456279,178
Calculo,4915,6456279,6456456,177
Calculo,4915,6456456,6456699,243
Calculo,4915,6456699,6456872,173
Calculo,4915,6456872,6457046,174
Calculo,4915,6457046,6457219,173
Calculo,4915,6457219,6457433,214
Calculo,4916,6457433,6457606,173
Calculo,4916,6457606,6457780,174
Calculo,4916,6457780,6457954,174
Calculo,4916,6457954,6458132,178
Calculo,4916,6458132,6458312,180
Calculo,4916,6458312,6458489,177
Calculo,4916,6458489,6458665,176
Calculo,4916,6458665,6458846,181
Calculo,4916,6458846,6459024,178
Calculo,4916,6459024,6459200,176
Calculo,4916,6459200,6459395,195
Calculo,4917,6459395,6459574,179
Calculo,4917,6459574,6459750,176
Calculo,4917,6459750,6459928,178
Calculo,4917,6459928,6460105,177
Calculo,4917,6460105,6460302,197
Calculo,4917,6460302,6460479,177
Calculo,4917,6460479,6460655,176
Calculo,4917,6460655,6460831,176
Calculo,4917,6460831,6461004,173
Calculo,4917,6461004,6461177,173
Calculo,4917,6461177,6461395,218
Calculo,4918,6461395,6461568,173
Calculo,4918,6461568,6461741,173
Calculo,4918,6461741,6461914,173
Calculo,4918,6461914,6462088,174
Calculo,4918,6462088,6462267,179
Calculo,4918,6462267,6462445,178
Calculo,4918,6462445,6462622,177
Calculo,4918,6462622,6462798,176
Calculo,4918,6462798,6463027,229
Calculo,4918,6463027,6463219,192
Calculo,4918,6463219,6463463,244
Calculo,4919,6463463,6463638,175
Calculo,4919,6463638,6463814,176
Calculo,4919,6463814,6464003,189
Calculo,4919,6464003,6464184,181
Calculo,4919,6464184,6464375,191
Calculo,4919,6464375,6464587,212
Calculo,4919,6464587,6464873,286
Calculo,4919,6464873,6465050,177
Calculo,4919,6465050,6465227,177
Calculo,4919,6465227,6465448,221
Calculo,4920,6465448,6465621,173
Calculo,4920,6465621,6465794,173
Calculo,4920,6465794,6465967,173
Calculo,4920,6465967,6466140,173
Calculo,4920,6466140,6466345,205
Calculo,4920,6466345,6466518,173
Calculo,4920,6466518,6466692,174
Calculo,4920,6466692,6466870,178
Calculo,4920,6466870,6467047,177
Calculo,4920,6467047,6467250,203
Calculo,4921,6467250,6467440,190
Calculo,4921,6467440,6467616,176
Calculo,4921,6467616,6467794,178
Calculo,4921,6467794,6467971,177
Calculo,4921,6467971,6468146,175
Calculo,4921,6468146,6468325,179
Calculo,4921,6468325,6468501,176
Calculo,4921,6468501,6468678,177
Calculo,4921,6468678,6468855,177
Calculo,4921,6468855,6469031,176
Calculo,4921,6469031,6469207,176
Calculo,4921,6469207,6469414,207
Calculo,4922,6469414,6469590,176
Calculo,4922,6469590,6469763,173
Calculo,4922,6469763,6469946,183
Calculo,4922,6469946,6470119,173
Calculo,4922,6470119,6470295,176
Calculo,4922,6470295,6470468,173
Calculo,4922,6470468,6470641,173
Calculo,4922,6470641,6470814,173
Calculo,4922,6470814,6470991,177
Calculo,4922,6470991,6471169,178
Calculo,4922,6471169,6471362,193
Calculo,4923,6471362,6471539,177
Calculo,4923,6471539,6471714,175
Calculo,4923,6471714,6471891,177
Calculo,4923,6471891,6472068,177
Calculo,4923,6472068,6472247,179
Calculo,4923,6472247,6472423,176
Calculo,4923,6472423,6472599,176
Calculo,4923,6472599,6472776,177
Calculo,4923,6472776,6472953,177
Calculo,4923,6472953,6473129,176
Calculo,4923,6473129,6473322,193
Calculo,4924,6473322,6473498,176
Calculo,4924,6473498,6473673,175
Calculo,4924,6473673,6473846,173
Calculo,4924,6473846,6474019,173
Calculo,4924,6474019,6474193,174
Calculo,4924,6474193,6474364,171
Calculo,4924,6474364,6474523,159
Calculo,4924,6474523,6474681,158
Calculo,4924,6474681,6474840,159
Calculo,4924,6474840,6474998,158
Calculo,4924,6474998,6475157,159
Calculo,4924,6475157,6475338,181
Calculo,4925,6475338,6475497,159
Calculo,4925,6475497,6475656,159
Calculo,4925,6475656,6475822,166
Calculo,4925,6475822,6475981,159
Calculo,4925,6475981,6476139,158
Calculo,4925,6476139,6476318,179
Calculo,4926,6476318,6476477,159
Calculo,4926,6476477,6476635,158
Calculo,4926,6476635,6476802,167
Calculo,4926,6476802,6476960,158
Calculo,4926,6476960,6477119,159
Calculo,4926,6477119,6477277,158
Calculo,4926,6477277,6477455,178
Calculo,4927,6477455,6477614,159
Calculo,4927,6477614,6477772,158
Calculo,4927,6477772,6477939,167
Calculo,4927,6477939,6478097,158
Calculo,4927,6478097,6478256,159
Calculo,4927,6478256,6478435,179
Calculo,4928,6478435,6478594,159
Calculo,4928,6478594,6478752,158
Calculo,4928,6478752,6478928,176
Calculo,4928,6478928,6479120,192
Calculo,4928,6479120,6479299,179
Calculo,4928,6479299,6479576,277
Calculo,4929,6479576,6479767,191
Calculo,4929,6479767,6479944,177
Calculo,4929,6479944,6480129,185
Calculo,4929,6480129,6480309,180
Calculo,4929,6480309,6480471,162
Calculo,4929,6480471,6480718,247
Calculo,4930,6480718,6480876,158
Calculo,4930,6480876,6481040,164
Calculo,4930,6481040,6481198,158
Calculo,4930,6481198,6481357,159
Calculo,4930,6481357,6481515,158
Calculo,4930,6481515,6481700,185
Calculo,4931,6481700,6481859,159
Calculo,4931,6481859,6482018,159
Calculo,4931,6482018,6482192,174
Calculo,4931,6482192,6482351,159
Calculo,4931,6482351,6482510,159
Calculo,4931,6482510,6482705,195
Calculo,4932,6482705,6482864,159
Calculo,4932,6482864,6483023,159
Calculo,4932,6483023,6483194,171
Calculo,4932,6483194,6483353,159
Calculo,4932,6483353,6483512,159
Calculo,4932,6483512,6483670,158
Calculo,4932,6483670,6483854,184
Calculo,4933,6483854,6484013,159
Calculo,4933,6484013,6484171,158
Calculo,4933,6484171,6484335,164
Calculo,4933,6484335,6484494,159
Calculo,4933,6484494,6484652,158
Calculo,4933,6484652,6484830,178
Calculo,4934,6484830,6484988,158
Calculo,4934,6484988,6485146,158
Calculo,4934,6485146,6485315,169
Calculo,4934,6485315,6485522,207
Calculo,4934,6485522,6485681,159
Calculo,4934,6485681,6485858,177
Calculo,4935,6485858,6486017,159
Calculo,4935,6486017,6486175,158
Calculo,4935,6486175,6486334,159
Calculo,4935,6486334,6486506,172
Calculo,4935,6486506,6486665,159
Calculo,4935,6486665,6486823,158
Calculo,4935,6486823,6487008,185
Calculo,4936,6487008,6487166,158
Calculo,4936,6487166,6487325,159
Calculo,4936,6487325,6487489,164
Calculo,4936,6487489,6487647,158
Calculo,4936,6487647,6487805,158
Calculo,4936,6487805,6487982,177
Calculo,4937,6487982,6488140,158
Calculo,4937,6488140,6488299,159
Calculo,4937,6488299,6488457,158
Calculo,4937,6488457,6488621,164
Calculo,4937,6488621,6488779,158
Calculo,4937,6488779,6488937,158
Calculo,4937,6488937,6489113,176
Calculo,4938,6489113,6489272,159
Calculo,4938,6489272,6489430,158
Calculo,4938,6489430,6489594,164
Calculo,4938,6489594,6489752,158
Calculo,4938,6489752,6489910,158
Calculo,4938,6489910,6490090,180
Calculo,4939,6490090,6490248,158
Calculo,4939,6490248,6490407,159
Calculo,4939,6490407,6490570,163
Calculo,4939,6490570,6490729,159
Calculo,4939,6490729,6490887,158
Calculo,4939,6490887,6491046,159
Calculo,4939,6491046,6491222,176
Calculo,4940,6491222,6491381,159
Calculo,4940,6491381,6491539,158
Calculo,4940,6491539,6491702,163
Calculo,4940,6491702,6491861,159
Calculo,4940,6491861,6492019,158
Calculo,4940,6492019,6492194,175
Calculo,4941,6492194,6492353,159
Calculo,4941,6492353,6492512,159
Calculo,4941,6492512,6492675,163
Calculo,4941,6492675,6492833,158
Calculo,4941,6492833,6492991,158
Calculo,4941,6492991,6493167,176
Calculo,4942,6493167,6493326,159
Calculo,4942,6493326,6493485,159
Calculo,4942,6493485,6493643,158
Calculo,4942,6493643,6493807,164
Calculo,4942,6493807,6493965,158
Calculo,4942,6493965,6494124,159
Calculo,4942,6494124,6494324,200
Calculo,4943,6494324,6494502,178
Calculo,4943,6494502,6494678,176
Calculo,4943,6494678,6494860,182
Calculo,4943,6494860,6495037,177
Calculo,4943,6495037,6495214,177
Calculo,4943,6495214,6495410,196
Calculo,4944,6495410,6495586,176
Calculo,4944,6495586,6495763,177
Calculo,4944,6495763,6495938,175
Calculo,4944,6495938,6496112,174
Calculo,4944,6496112,6496351,239
Calculo,4944,6496351,6496538,187
Calculo,4944,6496538,6496697,159
Calculo,4944,6496697,6496855,158
Calculo,4944,6496855,6497014,159
Calculo,4944,6497014,6497172,158
Calculo,4944,6497172,6497347,175
Calculo,4945,6497347,6497505,158
Calculo,4945,6497505,6497664,159
Calculo,4945,6497664,6497822,158
Calculo,4945,6497822,6497981,159
Calculo,4945,6497981,6498140,159
Calculo,4945,6498140,6498302,162
Calculo,4945,6498302,6498461,159
Calculo,4945,6498461,6498620,159
Calculo,4945,6498620,6498785,165
Calculo,4945,6498785,6498944,159
Calculo,4945,6498944,6499102,158
Calculo,4945,6499102,6499261,159
Calculo,4945,6499261,6499434,173
Calculo,4946,6499434,6499593,159
Calculo,4946,6499593,6499751,158
Calculo,4946,6499751,6499910,159
Calculo,4946,6499910,6500068,158
Calculo,4946,6500068,6500227,159
Calculo,4946,6500227,6500389,162
Calculo,4946,6500389,6500548,159
Calculo,4946,6500548,6500706,158
Calculo,4946,6500706,6500865,159
Calculo,4946,6500865,6501023,158
Calculo,4946,6501023,6501182,159
Calculo,4946,6501182,6501355,173
Calculo,4947,6501355,6501514,159
Calculo,4947,6501514,6501672,158
Calculo,4947,6501672,6501831,159
Calculo,4947,6501831,6501989,158
Calculo,4947,6501989,6502148,159
Calculo,4947,6502148,6502310,162
Calculo,4947,6502310,6502468,158
Calculo,4947,6502468,6502627,159
Calculo,4947,6502627,6502785,158
Calculo,4947,6502785,6502944,159
Calculo,4947,6502944,6503103,159
Calculo,4947,6503103,6503261,158
Calculo,4947,6503261,6503434,173
Calculo,4948,6503434,6503593,159
Calculo,4948,6503593,6503751,158
Calculo,4948,6503751,6503910,159
Calculo,4948,6503910,6504068,158
Calculo,4948,6504068,6504227,159
Calculo,4948,6504227,6504388,161
Calculo,4948,6504388,6504547,159
Calculo,4948,6504547,6504705,158
Calculo,4948,6504705,6504864,159
Calculo,4948,6504864,6505022,158
Calculo,4948,6505022,6505181,159
Calculo,4948,6505181,6505357,176
Calculo,4949,6505357,6505515,158
Calculo,4949,6505515,6505674,159
Calculo,4949,6505674,6505832,158
Calculo,4949,6505832,6505991,159
Calculo,4949,6505991,6506149,158
Calculo,4949,6506149,6506311,162
Calculo,4949,6506311,6506470,159
Calculo,4949,6506470,6506629,159
Calculo,4949,6506629,6506787,158
Calculo,4949,6506787,6506946,159
Calculo,4949,6506946,6507104,158
Calculo,4949,6507104,6507262,158
Calculo,4949,6507262,6507476,214
Calculo,4950,6507476,6507635,159
Calculo,4950,6507635,6507793,158
Calculo,4950,6507793,6507965,172
Calculo,4950,6507965,6508123,158
Calculo,4950,6508123,6508282,159
Calculo,4950,6508282,6508474,192
Calculo,4951,6508474,6508633,159
Calculo,4951,6508633,6508791,158
Calculo,4951,6508791,6508953,162
Calculo,4951,6508953,6509122,169
Calculo,4951,6509122,6509280,158
Calculo,4951,6509280,6509439,159
Calculo,4951,6509439,6509632,193
Calculo,4952,6509632,6509791,159
Calculo,4952,6509791,6509949,158
Calculo,4952,6509949,6510121,172
Calculo,4952,6510121,6510279,158
Calculo,4952,6510279,6510438,159
Calculo,4952,6510438,6510596,158
Calculo,4952,6510596,6510779,183
Calculo,4953,6510779,6510938,159
Calculo,4953,6510938,6511096,158
Calculo,4953,6511096,6511260,164
Calculo,4953,6511260,6511419,159
Calculo,4953,6511419,6511577,158
Calculo,4953,6511577,6511754,177
Calculo,4954,6511754,6511912,158
Calculo,4954,6511912,6512071,159
Calculo,4954,6512071,6512235,164
Calculo,4954,6512235,6512394,159
Calculo,4954,6512394,6512552,158
Calculo,4954,6512552,6512728,176
Calculo,4955,6512728,6512939,211
Calculo,4955,6512939,6513130,191
Calculo,4955,6513130,6513295,165
Calculo,4955,6513295,6513453,158
Calculo,4955,6513453,6513612,159
Calculo,4955,6513612,6513790,178
Calculo,4956,6513790,6513948,158
Calculo,4956,6513948,6514107,159
Calculo,4956,6514107,6514268,161
Calculo,4956,6514268,6514430,162
Calculo,4956,6514430,6514588,158
Calculo,4956,6514588,6514746,158
Calculo,4956,6514746,6514923,177
Calculo,4957,6514923,6515081,158
Calculo,4957,6515081,6515240,159
Calculo,4957,6515240,6515403,163
Calculo,4957,6515403,6515562,159
Calculo,4957,6515562,6515720,158
Calculo,4957,6515720,6515896,176
Calculo,4958,6515896,6516055,159
Calculo,4958,6516055,6516213,158
Calculo,4958,6516213,6516377,164
Calculo,4958,6516377,6516535,158
Calculo,4958,6516535,6516693,158
Calculo,4958,6516693,6516852,159
Calculo,4958,6516852,6517026,174
Calculo,4959,6517026,6517185,159
Calculo,4959,6517185,6517343,158
Calculo,4959,6517343,6517507,164
Calculo,4959,6517507,6517665,158
Calculo,4959,6517665,6517823,158
Calculo,4959,6517823,6518000,177
Calculo,4960,6518000,6518158,158
Calculo,4960,6518158,6518317,159
Calculo,4960,6518317,6518481,164
Calculo,4960,6518481,6518639,158
Calculo,4960,6518639,6518798,159
Calculo,4960,6518798,6518974,176
Calculo,4961,6518974,6519132,158
Calculo,4961,6519132,6519291,159
Calculo,4961,6519291,6519452,161
Calculo,4961,6519452,6519631,179
Calculo,4961,6519631,6519790,159
Calculo,4961,6519790,6519948,158
Calculo,4961,6519948,6520143,195
Calculo,4962,6520143,6520302,159
Calculo,4962,6520302,6520460,158
Calculo,4962,6520460,6520622,162
Calculo,4962,6520622,6520800,178
Calculo,4962,6520800,6520958,158
Calculo,4962,6520958,6521117,159
Calculo,4962,6521117,6521294,177
Calculo,4963,6521294,6521453,159
Calculo,4963,6521453,6521611,158
Calculo,4963,6521611,6521775,164
Calculo,4963,6521775,6521933,158
Calculo,4963,6521933,6522092,159
Calculo,4963,6522092,6522268,176
Calculo,4964,6522268,6522426,158
Calculo,4964,6522426,6522585,159
Calculo,4964,6522585,6522748,163
Calculo,4964,6522748,6522961,213
Calculo,4964,6522961,6523119,158
Calculo,4964,6523119,6523331,212
Calculo,4965,6523331,6523490,159
Calculo,4965,6523490,6523648,158
Calculo,4965,6523648,6523810,162
Calculo,4965,6523810,6523979,169
Calculo,4965,6523979,6524138,159
Calculo,4965,6524138,6524297,159
Calculo,4965,6524297,6524481,184
Calculo,4966,6524481,6524640,159
Calculo,4966,6524640,6524798,158
Calculo,4966,6524798,6524973,175
Calculo,4966,6524973,6525132,159
Calculo,4966,6525132,6525290,158
Calculo,4966,6525290,6525468,178
Calculo,4967,6525468,6525626,158
Calculo,4967,6525626,6525784,158
Calculo,4967,6525784,6525946,162
Calculo,4967,6525946,6526107,161
Calculo,4967,6526107,6526266,159
Calculo,4967,6526266,6526424,158
Calculo,4967,6526424,6526605,181
Calculo,4968,6526605,6526764,159
Calculo,4968,6526764,6526922,158
Calculo,4968,6526922,6527085,163
Calculo,4968,6527085,6527244,159
Calculo,4968,6527244,6527403,159
Calculo,4968,6527403,6527579,176
Calculo,4969,6527579,6527737,158
Calculo,4969,6527737,6527895,158
Calculo,4969,6527895,6528059,164
Calculo,4969,6528059,6528217,158
Calculo,4969,6528217,6528376,159
Calculo,4969,6528376,6528544,168
Calculo,4970,6528544,6528706,162
Calculo,4970,6528706,6528865,159
Calculo,4970,6528865,6529023,158
Calculo,4970,6529023,6529186,163
Calculo,4970,6529186,6529345,159
Calculo,4970,6529345,6529542,197
Calculo,4970,6529542,6529753,211
Calculo,4971,6529753,6529923,170
Calculo,4971,6529923,6530082,159
Calculo,4971,6530082,6530246,164
Calculo,4971,6530246,6530405,159
Calculo,4971,6530405,6530563,158
Calculo,4971,6530563,6530740,177
Calculo,4972,6530740,6530899,159
Calculo,4972,6530899,6531057,158
Calculo,4972,6531057,6531220,163
Calculo,4972,6531220,6531379,159
Calculo,4972,6531379,6531537,158
Calculo,4972,6531537,6531721,184
Calculo,4973,6531721,6531879,158
Calculo,4973,6531879,6532038,159
Calculo,4973,6532038,6532200,162
Calculo,4973,6532200,6532397,197
Calculo,4973,6532397,6532556,159
Calculo,4973,6532556,6532715,159
Calculo,4973,6532715,6532899,184
Calculo,4974,6532899,6533058,159
Calculo,4974,6533058,6533216,158
Calculo,4974,6533216,6533387,171
Calculo,4974,6533387,6533546,159
Calculo,4974,6533546,6533704,158
Calculo,4974,6533704,6533887,183
Calculo,4975,6533887,6534046,159
Calculo,4975,6534046,6534205,159
Calculo,4975,6534205,6534363,158
Calculo,4975,6534363,6534535,172
Calculo,4975,6534535,6534693,158
Calculo,4975,6534693,6534852,159
Calculo,4975,6534852,6535033,181
Calculo,4976,6535033,6535192,159
Calculo,4976,6535192,6535350,158
Calculo,4976,6535350,6535514,164
Calculo,4976,6535514,6535673,159
Calculo,4976,6535673,6535831,158
Calculo,4976,6535831,6536008,177
Calculo,4977,6536008,6536167,159
Calculo,4977,6536167,6536374,207
Calculo,4977,6536374,6536539,165
Calculo,4977,6536539,6536697,158
Calculo,4977,6536697,6536856,159
Calculo,4977,6536856,6537014,158
Calculo,4977,6537014,6537172,158
Calculo,4977,6537172,6537331,159
Calculo,4977,6537331,6537505,174
Calculo,4978,6537505,6537675,170
Calculo,4978,6537675,6537858,183
Calculo,4978,6537858,6538017,159
Calculo,4978,6538017,6538175,158
Calculo,4978,6538175,6538334,159
Calculo,4978,6538334,6538495,161
Calculo,4978,6538495,6538653,158
Calculo,4978,6538653,6538812,159
Calculo,4978,6538812,6538970,158
Calculo,4978,6538970,6539129,159
Calculo,4978,6539129,6539287,158
Calculo,4978,6539287,6539446,159
Calculo,4978,6539446,6539620,174
Calculo,4979,6539620,6539778,158
Calculo,4979,6539778,6539937,159
Calculo,4979,6539937,6540095,158
Calculo,4979,6540095,6540254,159
Calculo,4979,6540254,6540412,158
Calculo,4979,6540412,6540596,184
Calculo,4979,6540596,6540755,159
Calculo,4979,6540755,6540913,158
Calculo,4979,6540913,6541072,159
Calculo,4979,6541072,6541230,158
Calculo,4979,6541230,6541388,158
Calculo,4979,6541388,6541562,174
Calculo,4980,6541562,6541721,159
Calculo,4980,6541721,6541879,158
Calculo,4980,6541879,6542038,159
Calculo,4980,6542038,6542196,158
Calculo,4980,6542196,6542354,158
Calculo,4980,6542354,6542515,161
Calculo,4980,6542515,6542674,159
Calculo,4980,6542674,6542832,158
Calculo,4980,6542832,6542990,158
Calculo,4980,6542990,6543149,159
Calculo,4980,6543149,6543307,158
Calculo,4980,6543307,6543480,173
Calculo,4981,6543480,6543639,159
Calculo,4981,6543639,6543797,158
Calculo,4981,6543797,6543956,159
Calculo,4981,6543956,6544114,158
Calculo,4981,6544114,6544272,158
Calculo,4981,6544272,6544431,159
Calculo,4981,6544431,6544593,162
Calculo,4981,6544593,6544751,158
Calculo,4981,6544751,6544909,158
Calculo,4981,6544909,6545068,159
Calculo,4981,6545068,6545226,158
Calculo,4981,6545226,6545384,158
Calculo,4981,6545384,6545557,173
Calculo,4982,6545557,6545716,159
Calculo,4982,6545716,6545874,158
Calculo,4982,6545874,6546033,159
Calculo,4982,6546033,6546236,203
Calculo,4982,6546236,6546429,193
Calculo,4982,6546429,6546592,163
Calculo,4982,6546592,6546751,159
Calculo,4982,6546751,6546909,158
Calculo,4982,6546909,6547067,158
Calculo,4982,6547067,6547226,159
Calculo,4982,6547226,6547384,158
Calculo,4982,6547384,6547558,174
Calculo,4983,6547558,6547716,158
Calculo,4983,6547716,6547875,159
Calculo,4983,6547875,6548033,158
Calculo,4983,6548033,6548192,159
Calculo,4983,6548192,6548350,158
Calculo,4983,6548350,6548522,172
Calculo,4983,6548522,6548680,158
Calculo,4983,6548680,6548839,159
Calculo,4983,6548839,6548998,159
Calculo,4983,6548998,6549156,158
Calculo,4983,6549156,6549315,159
Calculo,4983,6549315,6549488,173
Calculo,4984,6549488,6549647,159
Calculo,4984,6549647,6549805,158
Calculo,4984,6549805,6549964,159
Calculo,4984,6549964,6550122,158
Calculo,4984,6550122,6550281,159
Calculo,4984,6550281,6550440,159
Calculo,4984,6550440,6550604,164
Calculo,4984,6550604,6550763,159
Calculo,4984,6550763,6550921,158
Calculo,4984,6550921,6551080,159
Calculo,4984,6551080,6551238,158
Calculo,4984,6551238,6551396,158
Calculo,4984,6551396,6551570,174
Calculo,4985,6551570,6551728,158
Calculo,4985,6551728,6551887,159
Calculo,4985,6551887,6552045,158
Calculo,4985,6552045,6552204,159
Calculo,4985,6552204,6552362,158
Calculo,4985,6552362,6552524,162
Calculo,4985,6552524,6552682,158
Calculo,4985,6552682,6552841,159
Calculo,4985,6552841,6552999,158
Calculo,4985,6552999,6553158,159
Calculo,4985,6553158,6553316,158
Calculo,4985,6553316,6553489,173
Calculo,4986,6553489,6553648,159
Calculo,4986,6553648,6553806,158
Calculo,4986,6553806,6553965,159
Calculo,4986,6553965,6554123,158
Calculo,4986,6554123,6554282,159
Calculo,4986,6554282,6554450,168
Calculo,4986,6554450,6554608,158
Calculo,4986,6554608,6554767,159
Calculo,4986,6554767,6554925,158
Calculo,4986,6554925,6555084,159
Calculo,4986,6555084,6555242,158
Calculo,4986,6555242,6555401,159
Calculo,4986,6555401,6555573,172
Calculo,4987,6555573,6555732,159
Calculo,4987,6555732,6555890,158
Calculo,4987,6555890,6556049,159
Calculo,4987,6556049,6556207,158
Calculo,4987,6556207,6556365,158
Calculo,4987,6556365,6556541,176
Calculo,4987,6556541,6556700,159
Calculo,4987,6556700,6556858,158
Calculo,4987,6556858,6557017,159
Calculo,4987,6557017,6557175,158
Calculo,4987,6557175,6557333,158
Calculo,4987,6557333,6557507,174
Calculo,4988,6557507,6557665,158
Calculo,4988,6557665,6557824,159
Calculo,4988,6557824,6557982,158
Calculo,4988,6557982,6558140,158
Calculo,4988,6558140,6558299,159
Calculo,4988,6558299,6558460,161
Calculo,4988,6558460,6558619,159
Calculo,4988,6558619,6558778,159
Calculo,4988,6558778,6558936,158
Calculo,4988,6558936,6559095,159
Calculo,4988,6559095,6559253,158
Calculo,4988,6559253,6559412,159
Calculo,4988,6559412,6559585,173
Calculo,4989,6559585,6559744,159
Calculo,4989,6559744,6559902,158
Calculo,4989,6559902,6560060,158
Calculo,4989,6560060,6560219,159
Calculo,4989,6560219,6560377,158
Calculo,4989,6560377,6560551,174
Calculo,4989,6560551,6560710,159
Calculo,4989,6560710,6560868,158
Calculo,4989,6560868,6561071,203
Calculo,4990,6561071,6561230,159
Calculo,4990,6561230,6561389,159
Calculo,4990,6561389,6561548,159
Calculo,4990,6561548,6561729,181
Calculo,4990,6561729,6561888,159
Calculo,4990,6561888,6562046,158
Calculo,4990,6562046,6562227,181
Calculo,4991,6562227,6562386,159
Calculo,4991,6562386,6562544,158
Calculo,4991,6562544,6562710,166
Calculo,4991,6562710,6562912,202
Calculo,4991,6562912,6563101,189
Calculo,4991,6563101,6563283,182
Calculo,4992,6563283,6563441,158
Calculo,4992,6563441,6563600,159
Calculo,4992,6563600,6563766,166
Calculo,4992,6563766,6563924,158
Calculo,4992,6563924,6564083,159
Calculo,4992,6564083,6564262,179
Calculo,4993,6564262,6564420,158
Calculo,4993,6564420,6564579,159
Calculo,4993,6564579,6564737,158
Calculo,4993,6564737,6564903,166
Calculo,4993,6564903,6565062,159
Calculo,4993,6565062,6565220,158
Calculo,4993,6565220,6565401,181
Calculo,4994,6565401,6565559,158
Calculo,4994,6565559,6565718,159
Calculo,4994,6565718,6565884,166
Calculo,4994,6565884,6566043,159
Calculo,4994,6566043,6566201,158
Calculo,4994,6566201,6566379,178
Calculo,4995,6566379,6566538,159
Calculo,4995,6566538,6566696,158
Calculo,4995,6566696,6566863,167
Calculo,4995,6566863,6567021,158
Calculo,4995,6567021,6567179,158
Calculo,4995,6567179,6567338,159
Calculo,4995,6567338,6567516,178
Calculo,4996,6567516,6567674,158
Calculo,4996,6567674,6567833,159
Calculo,4996,6567833,6567999,166
Calculo,4996,6567999,6568158,159
Calculo,4996,6568158,6568316,158
Calculo,4996,6568316,6568494,178
Calculo,4997,6568494,6568653,159
Calculo,4997,6568653,6568811,158
Calculo,4997,6568811,6568977,166
Calculo,4997,6568977,6569136,159
Calculo,4997,6569136,6569294,158
Calculo,4997,6569294,6569482,188
Calculo,4998,6569482,6569641,159
Calculo,4998,6569641,6569799,158
Calculo,4998,6569799,6569958,159
Calculo,4998,6569958,6570121,163
Calculo,4998,6570121,6570280,159
Calculo,4998,6570280,6570438,158
Calculo,4998,6570438,6570615,177
Calculo,4999,6570615,6570773,158
Calculo,4999,6570773,6570932,159
Calculo,4999,6570932,6571096,164
Calculo,4999,6571096,6571254,158
Calculo,4999,6571254,6571413,159
Calculo,4999,6571413,6571571,158
Calculo,4999,6571571,6571730,159
Calculo,4999,6571730,6571888,158
Calculo,4999,6571888,6572077,189
Calculo,5000,6572077,6572272,195
Calculo,5000,6572272,6572470,198
Calculo,5000,6572470,6572662,192
Calculo,5000,6572662,6572841,179
Calculo,5000,6572841,6573028,187
Calculo,5000,6573028,6573216,188
Calculo,5000,6573216,6573401,185
Calculo,5000,6573401,6573732,331
Calculo,5001,6573732,6573909,177
Calculo,5001,6573909,6574085,176
Calculo,5001,6574085,6574267,182
Calculo,5001,6574267,6574443,176
Calculo,5001,6574443,6574618,175
Calculo,5001,6574618,6574844,226
Calculo,5002,6574844,6575019,175
Calculo,5002,6575019,6575198,179
Calculo,5002,6575198,6575380,182
Calculo,5002,6575380,6575556,176
Calculo,5002,6575556,6575732,176
Calculo,5002,6575732,6575930,198
Calculo,5003,6575930,6576107,177
Calculo,5003,6576107,6576285,178
Calculo,5003,6576285,6576469,184
Calculo,5003,6576469,6576637,168
Calculo,5003,6576637,6576796,159
Calculo,5003,6576796,6576975,179
Calculo,5004,6576975,6577133,158
Calculo,5004,6577133,6577292,159
Calculo,5004,6577292,6577455,163
Calculo,5004,6577455,6577614,159
