tarea,tick_ms,us_inicio,us_fin,duracion_us
TrabajoB,774,996506,997625,1119
TrabajoA,775,997625,998702,1077
TrabajoB,776,998702,999857,1155
TrabajoA,777,999857,1000891,1034
TrabajoB,778,1000891,1001958,1067
TrabajoA,779,1001958,1002994,1036
TrabajoB,780,1002994,1004035,1041
TrabajoA,781,1004035,1005069,1034
TrabajoB,782,1005069,1006107,1038
TrabajoA,783,1006107,1007142,1035
TrabajoB,784,1007142,1008209,1067
TrabajoA,785,1008209,1009328,1119
TrabajoB,786,1009328,1010360,1032
TrabajoA,787,1010360,1011486,1126
TrabajoB,788,1011486,1012519,1033
TrabajoA,789,1012519,1013557,1038
TrabajoB,790,1013557,1015074,1517
TrabajoA,791,1015074,1016578,1504
TrabajoB,792,1016578,1018572,1994
TrabajoA,793,1018572,1020568,1996
TrabajoB,794,1020568,1022566,1998
TrabajoA,795,1022566,1024558,1992
TrabajoB,796,1024558,1026552,1994
TrabajoA,797,1026552,1028549,1997
TrabajoB,798,1028549,1029650,1101
TrabajoA,799,1029650,1030679,1029
TrabajoB,800,1030679,1031715,1036
TrabajoA,801,1031715,1032759,1044
TrabajoB,802,1032759,1033794,1035
TrabajoA,803,1033794,1034831,1037
TrabajoB,804,1034831,1035878,1047
TrabajoA,805,1035878,1036918,1040
TrabajoB,806,1036918,1038560,1642
TrabajoA,807,1038560,1040066,1506
TrabajoB,808,1040066,1041107,1041
TrabajoA,809,1041107,1042611,1504
TrabajoB,810,1042611,1044612,2001
TrabajoA,811,1044612,1046153,1541
TrabajoB,812,1046153,1048155,2002
TrabajoA,813,1048155,1049364,1209
TrabajoB,814,1049364,1050428,1064
TrabajoA,815,1050428,1051581,1153
TrabajoB,816,1051581,1052619,1038
TrabajoA,817,1052619,1053665,1046
TrabajoB,818,1053665,1054716,1051
TrabajoA,819,1054716,1055746,1030
TrabajoB,820,1055746,1056785,1039
TrabajoA,821,1056785,1057811,1026
TrabajoB,822,1057811,1058865,1054
TrabajoA,823,1058865,1059934,1069
TrabajoB,824,1059934,1061003,1069
TrabajoA,825,1061003,1062045,1042
TrabajoB,826,1062045,1063242,1197
TrabajoA,827,1063242,1064300,1058
TrabajoB,828,1064300,1065336,1036
TrabajoA,829,1065336,1066370,1034
TrabajoB,830,1066370,1067468,1098
TrabajoA,831,1067468,1068506,1038
TrabajoB,832,1068506,1069545,1039
TrabajoA,833,1069545,1070805,1260
TrabajoB,834,1070805,1071845,1040
TrabajoA,835,1071845,1072961,1116
TrabajoB,836,1072961,1074013,1052
TrabajoA,837,1074013,1075053,1040
TrabajoB,838,1075053,1076202,1149
TrabajoA,839,1076202,1077277,1075
TrabajoB,840,1077277,1078516,1239
TrabajoA,841,1078516,1080037,1521
TrabajoB,842,1080037,1082034,1997
TrabajoA,843,1082034,1084028,1994
TrabajoB,844,1084028,1086022,1994
TrabajoA,845,1086022,1088023,2001
TrabajoB,846,1088023,1090011,1988
TrabajoA,847,1090011,1092006,1995
TrabajoB,848,1092006,1093119,1113
TrabajoA,849,1093119,1094357,1238
TrabajoB,850,1094357,1095446,1089
TrabajoA,851,1095446,1096480,1034
TrabajoB,852,1096480,1097501,1021
TrabajoA,853,1097501,1099021,1520
TrabajoB,854,1099021,1101017,1996
TrabajoA,855,1101017,1103012,1995
TrabajoB,856,1103012,1105009,1997
TrabajoA,857,1105009,1106555,1546
TrabajoB,858,1106555,1107618,1063
TrabajoA,859,1107618,1108761,1143
TrabajoB,860,1108761,1109807,1046
TrabajoA,861,1109807,1110848,1041
TrabajoB,862,1110848,1111895,1047
TrabajoA,863,1111895,1113617,1722
TrabajoB,864,1113617,1114851,1234
TrabajoA,865,1114851,1116079,1228
TrabajoB,866,1116079,1117154,1075
TrabajoA,867,1117154,1118235,1081
TrabajoB,868,1118235,1119273,1038
TrabajoA,869,1119273,1120452,1179
TrabajoB,870,1120452,1121504,1052
TrabajoA,871,1121504,1122624,1120
TrabajoB,872,1122624,1124074,1450
TrabajoA,873,1124074,1125104,1030
TrabajoB,874,1125104,1126150,1046
TrabajoA,875,1126150,1127205,1055
TrabajoB,876,1127205,1128220,1015
TrabajoA,877,1128220,1130219,1999
TrabajoB,878,1130219,1131723,1504
TrabajoA,879,1131723,1133721,1998
TrabajoB,880,1133721,1135708,1987
TrabajoA,881,1135708,1137702,1994
TrabajoB,882,1137702,1139546,1844
TrabajoA,883,1139546,1140593,1047
TrabajoB,884,1140593,1141692,1099
TrabajoA,885,1141692,1142780,1088
TrabajoB,886,1142780,1143808,1028
TrabajoA,887,1143808,1144865,1057
TrabajoB,888,1144865,1145896,1031
TrabajoA,889,1145896,1146928,1032
TrabajoB,890,1146928,1147960,1032
TrabajoA,891,1147960,1149006,1046
TrabajoB,892,1149006,1150038,1032
TrabajoA,893,1150038,1151122,1084
TrabajoB,894,1151122,1152153,1031
TrabajoA,895,1152153,1153214,1061
TrabajoB,896,1153214,1154374,1160
TrabajoA,897,1154374,1155890,1516
TrabajoB,898,1155890,1156981,1091
TrabajoA,899,1156981,1158016,1035
TrabajoB,900,1158016,1159051,1035
TrabajoA,901,1159051,1160086,1035
TrabajoB,902,1160086,1161121,1035
TrabajoA,903,1161121,1162156,1035
TrabajoB,904,1162156,1163222,1066
TrabajoA,905,1163222,1164295,1073
TrabajoB,906,1164295,1165382,1087
TrabajoA,907,1165382,1166469,1087
TrabajoB,908,1166469,1167503,1034
TrabajoA,909,1167503,1168538,1035
TrabajoB,910,1168538,1170541,2003
TrabajoA,911,1170541,1172531,1990
TrabajoB,912,1172531,1174525,1994
TrabajoA,913,1174525,1176519,1994
TrabajoB,914,1176519,1178517,1998
TrabajoA,915,1178517,1180509,1992
TrabajoB,916,1180509,1182505,1996
TrabajoA,917,1182505,1184498,1993
TrabajoB,918,1184498,1186496,1998
TrabajoA,919,1186496,1188491,1995
TrabajoB,920,1188491,1190483,1992
TrabajoA,921,1190483,1192031,1548
TrabajoB,922,1192031,1193149,1118
TrabajoA,923,1193149,1194233,1084
TrabajoB,924,1194233,1195269,1036
TrabajoA,925,1195269,1196303,1034
TrabajoB,926,1196303,1197338,1035
TrabajoA,927,1197338,1198373,1035
TrabajoB,928,1198373,1199407,1034
TrabajoA,929,1199407,1200442,1035
TrabajoB,930,1200442,1201506,1064
TrabajoA,931,1201506,1202546,1040
TrabajoB,932,1202546,1203595,1049
TrabajoA,933,1203595,1204686,1091
TrabajoB,934,1204686,1205749,1063
TrabajoA,935,1205749,1206880,1131
TrabajoB,936,1206880,1207915,1035
TrabajoA,937,1207915,1208967,1052
TrabajoB,938,1208967,1210004,1037
TrabajoA,939,1210004,1211041,1037
TrabajoB,940,1211041,1212078,1037
TrabajoA,941,1212078,1213114,1036
TrabajoB,942,1213114,1214152,1038
TrabajoA,943,1214152,1215189,1037
TrabajoB,944,1215189,1216227,1038
TrabajoA,945,1216227,1217416,1189
TrabajoB,946,1217416,1218555,1139
TrabajoA,947,1218555,1219645,1090
TrabajoB,948,1219645,1220685,1040
TrabajoA,949,1220685,1222678,1993
TrabajoB,950,1222678,1224182,1504
TrabajoA,951,1224182,1226177,1995
TrabajoB,952,1226177,1228175,1998
TrabajoA,953,1228175,1230166,1991
TrabajoB,954,1230166,1232161,1995
TrabajoA,955,1232161,1234157,1996
TrabajoB,956,1234157,1236150,1993
TrabajoA,957,1236150,1238151,2001
TrabajoB,958,1238151,1240140,1989
TrabajoA,959,1240140,1242135,1995
TrabajoB,960,1242135,1243682,1547
TrabajoA,961,1243682,1244748,1066
TrabajoB,962,1244748,1245768,1020
TrabajoA,963,1245768,1246858,1090
TrabajoB,964,1246858,1247990,1132
TrabajoA,965,1247990,1249020,1030
TrabajoB,966,1249020,1250059,1039
TrabajoA,967,1250059,1251093,1034
TrabajoB,968,1251093,1252130,1037
TrabajoA,969,1252130,1253167,1037
TrabajoB,970,1253167,1254256,1089
TrabajoA,971,1254256,1255296,1040
TrabajoB,972,1255296,1256324,1028
TrabajoA,973,1256324,1257419,1095
TrabajoB,974,1257419,1258454,1035
TrabajoA,975,1258454,1259546,1092
TrabajoB,976,1259546,1260689,1143
TrabajoA,977,1260689,1261724,1035
TrabajoB,978,1261724,1262758,1034
TrabajoA,979,1262758,1263831,1073
TrabajoB,980,1263831,1264865,1034
TrabajoA,981,1264865,1265902,1037
TrabajoB,982,1265902,1266994,1092
TrabajoA,983,1266994,1268061,1067
TrabajoB,984,1268061,1269138,1077
TrabajoA,985,1269138,1270181,1043
TrabajoB,986,1270181,1271248,1067
TrabajoA,987,1271248,1272310,1062
TrabajoB,988,1272310,1274308,1998
TrabajoA,989,1274308,1275811,1503
TrabajoB,990,1275811,1277805,1994
TrabajoA,991,1277805,1279804,1999
TrabajoB,992,1279804,1281795,1991
TrabajoA,993,1281795,1283793,1998
TrabajoB,994,1283793,1285401,1608
TrabajoA,995,1285401,1286493,1092
TrabajoB,996,1286493,1287569,1076
TrabajoA,997,1287569,1288604,1035
TrabajoB,998,1288604,1289657,1053
TrabajoA,999,1289657,1290692,1035
TrabajoB,1000,1290692,1291733,1041
TrabajoA,1001,1291733,1292777,1044
TrabajoB,1002,1292777,1293822,1045
TrabajoA,1003,1293822,1294952,1130
TrabajoB,1004,1294952,1295984,1032
TrabajoA,1005,1295984,1297018,1034
TrabajoB,1006,1297018,1298090,1072
TrabajoA,1007,1298090,1299173,1083
TrabajoB,1008,1299173,1300228,1055
TrabajoA,1009,1300228,1301320,1092
TrabajoB,1010,1301320,1302383,1063
TrabajoA,1011,1302383,1303423,1040
TrabajoB,1012,1303423,1304461,1038
TrabajoA,1013,1304461,1305493,1032
TrabajoB,1014,1305493,1306528,1035
TrabajoA,1015,1306528,1307563,1035
TrabajoB,1016,1307563,1308598,1035
TrabajoA,1017,1308598,1309662,1064
TrabajoB,1018,1309662,1310812,1150
TrabajoA,1019,1310812,1311873,1061
TrabajoB,1020,1311873,1312960,1087
TrabajoA,1021,1312960,1314503,1543
TrabajoB,1022,1314503,1316004,1501
TrabajoA,1023,1316004,1318001,1997
TrabajoB,1024,1318001,1319996,1995
TrabajoA,1025,1319996,1321991,1995
TrabajoB,1026,1321991,1323985,1994
TrabajoA,1027,1323985,1325983,1998
TrabajoB,1028,1325983,1327974,1991
TrabajoA,1029,1327974,1329968,1994
TrabajoB,1030,1329968,1331964,1996
TrabajoA,1031,1331964,1333958,1994
TrabajoB,1032,1333958,1335952,1994
TrabajoA,1033,1335952,1337132,1180
TrabajoB,1034,1337132,1338161,1029
TrabajoA,1035,1338161,1339195,1034
TrabajoB,1036,1339195,1340231,1036
TrabajoA,1037,1340231,1341492,1261
TrabajoB,1038,1341492,1342530,1038
TrabajoA,1039,1342530,1343567,1037
TrabajoB,1040,1343567,1344604,1037
TrabajoA,1041,1344604,1345640,1036
TrabajoB,1042,1345640,1346677,1037
TrabajoA,1043,1346677,1347802,1125
TrabajoB,1044,1347802,1348889,1087
TrabajoA,1045,1348889,1349975,1086
TrabajoB,1046,1349975,1351040,1065
TrabajoA,1047,1351040,1352076,1036
TrabajoB,1048,1352076,1353112,1036
TrabajoA,1049,1353112,1354159,1047
TrabajoB,1050,1354159,1355216,1057
TrabajoA,1051,1355216,1356395,1179
TrabajoB,1052,1356395,1357422,1027
TrabajoA,1053,1357422,1358497,1075
TrabajoB,1054,1358497,1359585,1088
TrabajoA,1055,1359585,1360677,1092
TrabajoB,1056,1360677,1361710,1033
TrabajoA,1057,1361710,1362793,1083
TrabajoB,1058,1362793,1363827,1034
TrabajoA,1059,1363827,1364861,1034
TrabajoB,1060,1364861,1366377,1516
TrabajoA,1061,1366377,1367878,1501
TrabajoB,1062,1367878,1369875,1997
TrabajoA,1063,1369875,1371887,2012
TrabajoB,1064,1371887,1373870,1983
TrabajoA,1065,1373870,1375860,1990
TrabajoB,1066,1375860,1377409,1549
TrabajoA,1067,1377409,1378558,1149
TrabajoB,1068,1378558,1379664,1106
TrabajoA,1069,1379664,1380699,1035
TrabajoB,1070,1380699,1381727,1028
TrabajoA,1071,1381727,1382763,1036
TrabajoB,1072,1382763,1383797,1034
TrabajoA,1073,1383797,1384828,1031
TrabajoB,1074,1384828,1385863,1035
TrabajoA,1075,1385863,1386986,1123
TrabajoB,1076,1386986,1388020,1034
TrabajoA,1077,1388020,1389120,1100
TrabajoB,1078,1389120,1390185,1065
TrabajoA,1079,1390185,1391221,1036
TrabajoB,1080,1391221,1392312,1091
TrabajoA,1081,1392312,1393426,1114
TrabajoB,1082,1393426,1394463,1037
TrabajoA,1083,1394463,1395500,1037
TrabajoB,1084,1395500,1396536,1036
TrabajoA,1085,1396536,1397573,1037
TrabajoB,1086,1397573,1398609,1036
TrabajoA,1087,1398609,1399646,1037
TrabajoB,1088,1399646,1400748,1102
TrabajoA,1089,1400748,1401837,1089
TrabajoB,1090,1401837,1402946,1109
TrabajoA,1091,1402946,1404017,1071
TrabajoB,1092,1404017,1405080,1063
TrabajoA,1093,1405080,1406143,1063
TrabajoB,1094,1406143,1408141,1998
TrabajoA,1095,1408141,1409644,1503
TrabajoB,1096,1409644,1411638,1994
TrabajoA,1097,1411638,1413634,1996
TrabajoB,1098,1413634,1415628,1994
TrabajoA,1099,1415628,1417623,1995
TrabajoB,1100,1417623,1419620,1997
TrabajoA,1101,1419620,1421612,1992
TrabajoB,1102,1421612,1423607,1995
TrabajoA,1103,1423607,1425601,1994
TrabajoB,1104,1425601,1427596,1995
TrabajoA,1105,1427596,1429149,1553
TrabajoB,1106,1429149,1430280,1131
TrabajoA,1107,1430280,1431346,1066
TrabajoB,1108,1431346,1432433,1087
TrabajoA,1109,1432433,1433570,1137
TrabajoB,1110,1433570,1434603,1033
TrabajoA,1111,1434603,1435644,1041
TrabajoB,1112,1435644,1436687,1043
TrabajoA,1113,1436687,1437734,1047
TrabajoB,1114,1437734,1438770,1036
TrabajoA,1115,1438770,1439810,1040
TrabajoB,1116,1439810,1440852,1042
TrabajoA,1117,1440852,1442023,1171
TrabajoB,1118,1442023,1443079,1056
TrabajoA,1119,1443079,1444123,1044
TrabajoB,1120,1444123,1445179,1056
TrabajoA,1121,1445179,1446242,1063
TrabajoB,1122,1446242,1447274,1032
TrabajoA,1123,1447274,1448309,1035
TrabajoB,1124,1448309,1449397,1088
TrabajoA,1125,1449397,1450431,1034
TrabajoB,1126,1450431,1451457,1026
TrabajoA,1127,1451457,1452487,1030
TrabajoB,1128,1452487,1453586,1099
TrabajoA,1129,1453586,1454670,1084
TrabajoB,1130,1454670,1455776,1106
TrabajoA,1131,1455776,1456838,1062
TrabajoB,1132,1456838,1457899,1061
TrabajoA,1133,1457899,1459895,1996
TrabajoB,1134,1459895,1461399,1504
TrabajoA,1135,1461399,1463397,1998
TrabajoB,1136,1463397,1465392,1995
TrabajoA,1137,1465392,1467383,1991
TrabajoB,1138,1467383,1469378,1995
TrabajoA,1139,1469378,1471377,1999
TrabajoB,1140,1471377,1473368,1991
TrabajoA,1141,1473368,1475363,1995
TrabajoB,1142,1475363,1477357,1994
TrabajoA,1143,1477357,1479352,1995
TrabajoB,1144,1479352,1480940,1588
TrabajoA,1145,1480940,1481974,1034
TrabajoB,1146,1481974,1483038,1064
TrabajoA,1147,1483038,1484073,1035
TrabajoB,1148,1484073,1485112,1039
TrabajoA,1149,1485112,1486151,1039
TrabajoB,1150,1486151,1487196,1045
TrabajoA,1151,1487196,1488233,1037
TrabajoB,1152,1488233,1489271,1038
TrabajoA,1153,1489271,1490310,1039
TrabajoB,1154,1490310,1491406,1096
TrabajoA,1155,1491406,1492545,1139
TrabajoB,1156,1492545,1493624,1079
TrabajoA,1157,1493624,1494663,1039
TrabajoB,1158,1494663,1495728,1065
TrabajoA,1159,1495728,1496828,1100
TrabajoB,1160,1496828,1497866,1038
TrabajoA,1161,1497866,1498907,1041
TrabajoB,1162,1498907,1499934,1027
TrabajoA,1163,1499934,1500972,1038
TrabajoB,1164,1500972,1502007,1035
TrabajoA,1165,1502007,1503070,1063
TrabajoB,1166,1503070,1504185,1115
TrabajoA,1167,1504185,1505297,1112
TrabajoB,1168,1505297,1506334,1037
TrabajoA,1169,1506334,1507371,1037
TrabajoB,1170,1507371,1508411,1040
TrabajoA,1171,1508411,1509458,1047
TrabajoB,1172,1509458,1511458,2000
TrabajoA,1173,1511458,1512961,1503
TrabajoB,1174,1512961,1514954,1993
TrabajoA,1175,1514954,1516950,1996
TrabajoB,1176,1516950,1518944,1994
TrabajoA,1177,1518944,1520943,1999
TrabajoB,1178,1520943,1522008,1065
TrabajoA,1179,1522008,1523073,1065
TrabajoB,1180,1523073,1524172,1099
TrabajoA,1181,1524172,1525205,1033
TrabajoB,1182,1525205,1526238,1033
TrabajoA,1183,1526238,1527321,1083
TrabajoB,1184,1527321,1528355,1034
TrabajoA,1185,1528355,1529388,1033
TrabajoB,1186,1529388,1530423,1035
TrabajoA,1187,1530423,1531458,1035
TrabajoB,1188,1531458,1532492,1034
TrabajoA,1189,1532492,1533630,1138
TrabajoB,1190,1533630,1534692,1062
TrabajoA,1191,1534692,1535728,1036
TrabajoB,1192,1535728,1536789,1061
TrabajoA,1193,1536789,1537878,1089
TrabajoB,1194,1537878,1538922,1044
TrabajoA,1195,1538922,1539953,1031
TrabajoB,1196,1539953,1540985,1032
TrabajoA,1197,1540985,1542017,1032
TrabajoB,1198,1542017,1543138,1121
TrabajoA,1199,1543138,1544170,1032
TrabajoB,1200,1544170,1545261,1091
TrabajoA,1201,1545261,1546363,1102
TrabajoB,1202,1546363,1547476,1113
TrabajoA,1203,1547476,1548538,1062
TrabajoB,1204,1548538,1549598,1060
TrabajoA,1205,1549598,1551113,1515
TrabajoB,1206,1551113,1552613,1500
TrabajoA,1207,1552613,1554620,2007
TrabajoB,1208,1554620,1556607,1987
TrabajoA,1209,1556607,1558608,2001
TrabajoB,1210,1558608,1560594,1986
TrabajoA,1211,1560594,1562149,1555
TrabajoB,1212,1562149,1563293,1144
TrabajoA,1213,1563293,1564387,1094
TrabajoB,1214,1564387,1565453,1066
TrabajoA,1215,1565453,1566493,1040
TrabajoB,1216,1566493,1567535,1042
TrabajoA,1217,1567535,1568589,1054
TrabajoB,1218,1568589,1569630,1041
TrabajoA,1219,1569630,1570671,1041
TrabajoB,1220,1570671,1571704,1033
TrabajoA,1221,1571704,1572730,1026
TrabajoB,1222,1572730,1573836,1106
TrabajoA,1223,1573836,1574878,1042
TrabajoB,1224,1574878,1576008,1130
TrabajoA,1225,1576008,1577189,1181
TrabajoB,1226,1577189,1578276,1087
TrabajoA,1227,1578276,1579311,1035
TrabajoB,1228,1579311,1580345,1034
TrabajoA,1229,1580345,1581380,1035
TrabajoB,1230,1581380,1582414,1034
TrabajoA,1231,1582414,1583453,1039
TrabajoB,1232,1583453,1584489,1036
TrabajoA,1233,1584489,1585523,1034
TrabajoB,1234,1585523,1586558,1035
TrabajoA,1235,1586558,1587628,1070
TrabajoB,1236,1587628,1588765,1137
TrabajoA,1237,1588765,1589852,1087
TrabajoB,1238,1589852,1590964,1112
TrabajoA,1239,1590964,1592959,1995
TrabajoB,1240,1592959,1594463,1504
TrabajoA,1241,1594463,1596458,1995
TrabajoB,1242,1596458,1598455,1997
TrabajoA,1243,1598455,1600448,1993
TrabajoB,1244,1600448,1602442,1994
TrabajoA,1245,1602442,1604445,2003
TrabajoB,1246,1604445,1606432,1987
TrabajoA,1247,1606432,1608426,1994
TrabajoB,1248,1608426,1610421,1995
TrabajoA,1249,1610421,1612415,1994
TrabajoB,1250,1612415,1613983,1568
TrabajoA,1251,1613983,1615045,1062
TrabajoB,1252,1615045,1616130,1085
TrabajoA,1253,1616130,1617165,1035
TrabajoB,1254,1617165,1618200,1035
TrabajoA,1255,1618200,1619305,1105
TrabajoB,1256,1619305,1620334,1029
TrabajoA,1257,1620334,1621362,1028
TrabajoB,1258,1621362,1622388,1026
TrabajoA,1259,1622388,1623416,1028
TrabajoB,1260,1623416,1624488,1072
TrabajoA,1261,1624488,1625607,1119
TrabajoB,1262,1625607,1626641,1034
TrabajoA,1263,1626641,1627753,1112
TrabajoB,1264,1627753,1628853,1100
TrabajoA,1265,1628853,1629888,1035
TrabajoB,1266,1629888,1630923,1035
TrabajoA,1267,1630923,1631958,1035
TrabajoB,1268,1631958,1632993,1035
TrabajoA,1269,1632993,1634028,1035
TrabajoB,1270,1634028,1635101,1073
TrabajoA,1271,1635101,1636140,1039
TrabajoB,1272,1636140,1637359,1219
TrabajoA,1273,1637359,1638504,1145
TrabajoB,1274,1638504,1639615,1111
TrabajoA,1275,1639615,1640689,1074
TrabajoB,1276,1640689,1641847,1158
TrabajoA,1277,1641847,1642918,1071
TrabajoB,1278,1642918,1644913,1995
TrabajoA,1279,1644913,1646417,1504
TrabajoB,1280,1646417,1648412,1995
TrabajoA,1281,1648412,1650419,2007
TrabajoB,1282,1650419,1652406,1987
TrabajoA,1283,1652406,1654406,2000
TrabajoB,1284,1654406,1656393,1987
TrabajoA,1285,1656393,1658389,1996
TrabajoB,1286,1658389,1660380,1991
TrabajoA,1287,1660380,1662375,1995
TrabajoB,1288,1662375,1664369,1994
TrabajoA,1289,1664369,1665983,1614
TrabajoB,1290,1665983,1667069,1086
TrabajoA,1291,1667069,1668143,1074
TrabajoB,1292,1668143,1669205,1062
TrabajoA,1293,1669205,1670248,1043
TrabajoB,1294,1670248,1671295,1047
TrabajoA,1295,1671295,1672325,1030
TrabajoB,1296,1672325,1673358,1033
TrabajoA,1297,1673358,1674405,1047
TrabajoB,1298,1674405,1675451,1046
TrabajoA,1299,1675451,1676517,1066
TrabajoB,1300,1676517,1677554,1037
TrabajoA,1301,1677554,1678590,1036
TrabajoB,1302,1678590,1679731,1141
TrabajoA,1303,1679731,1680818,1087
TrabajoB,1304,1680818,1681959,1141
TrabajoA,1305,1681959,1682998,1039
TrabajoB,1306,1682998,1684038,1040
TrabajoA,1307,1684038,1685081,1043
TrabajoB,1308,1685081,1686123,1042
TrabajoA,1309,1686123,1687172,1049
TrabajoB,1310,1687172,1688271,1099
TrabajoA,1311,1688271,1689312,1041
TrabajoB,1312,1689312,1690354,1042
TrabajoA,1313,1690354,1691445,1091
TrabajoB,1314,1691445,1692486,1041
TrabajoA,1315,1692486,1693606,1120
TrabajoB,1316,1693606,1694697,1091
TrabajoA,1317,1694697,1696691,1994
TrabajoB,1318,1696691,1698200,1509
TrabajoA,1319,1698200,1700203,2003
TrabajoB,1320,1700203,1701714,1511
TrabajoA,1321,1701714,1703711,1997
TrabajoB,1322,1703711,1705697,1986
TrabajoA,1323,1705697,1707692,1995
TrabajoB,1324,1707692,1709686,1994
TrabajoA,1325,1709686,1711680,1994
TrabajoB,1326,1711680,1713678,1998
TrabajoA,1327,1713678,1715670,1992
TrabajoB,1328,1715670,1717245,1575
TrabajoA,1329,1717245,1718313,1068
TrabajoB,1330,1718313,1719383,1070
TrabajoA,1331,1719383,1720422,1039
TrabajoB,1332,1720422,1721455,1033
TrabajoA,1333,1721455,1722490,1035
TrabajoB,1334,1722490,1723525,1035
TrabajoA,1335,1723525,1724560,1035
TrabajoB,1336,1724560,1725595,1035
TrabajoA,1337,1725595,1726629,1034
TrabajoB,1338,1726629,1727691,1062
TrabajoA,1339,1727691,1728834,1143
TrabajoB,1340,1728834,1729890,1056
TrabajoA,1341,1729890,1730973,1083
TrabajoB,1342,1730973,1732004,1031
TrabajoA,1343,1732004,1733038,1034
TrabajoB,1344,1733038,1734080,1042
TrabajoA,1345,1734080,1735112,1032
TrabajoB,1346,1735112,1736144,1032
TrabajoA,1347,1736144,1737177,1033
TrabajoB,1348,1737177,1738209,1032
TrabajoA,1349,1738209,1739271,1062
TrabajoB,1350,1739271,1740386,1115
TrabajoA,1351,1740386,1741445,1059
TrabajoB,1352,1741445,1742503,1058
TrabajoA,1353,1742503,1743575,1072
TrabajoB,1354,1743575,1744715,1140
TrabajoA,1355,1744715,1745758,1043
TrabajoB,1356,1745758,1747738,1980
TrabajoA,1357,1747738,1749241,1503
TrabajoB,1358,1749241,1751235,1994
TrabajoA,1359,1751235,1753231,1996
TrabajoB,1360,1753231,1755235,2004
TrabajoA,1361,1755235,1757220,1985
TrabajoB,1362,1757220,1759216,1996
TrabajoA,1363,1759216,1761211,1995
TrabajoB,1364,1761211,1763208,1997
TrabajoA,1365,1763208,1765198,1990
